Scene number,Start,End,Keywords,Description
67,00:08:48.760,00:08:53.960,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
68,00:08:53.960,00:08:59.440,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
69,00:08:59.440,00:09:07.040,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
70,00:09:07.040,00:09:11.840,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
71,00:09:11.840,00:09:17.040,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
72,00:09:17.040,00:09:25.400,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
73,00:09:25.400,00:09:29.800,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
74,00:09:29.800,00:09:34.600,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
75,00:09:34.600,00:09:39.800,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
76,00:09:39.800,00:09:44.160,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
77,00:09:44.160,00:09:48.640,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
78,00:09:48.640,00:09:54.400,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
79,00:09:54.400,00:10:00.200,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
80,00:10:00.200,00:10:25.200,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
81,00:10:25.200,00:10:33.200,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
82,00:10:33.200,00:10:37.920,"Chủ tịch Ủy ban,thành phố Hồ Chí Minh,năm 1943,Quỹ,đối tượng chính sách,sự nghiệp cách mạng,năm 2023,Nguyễn Văn Ninh,đồng chí thương binh,đoàn công tác,Tổng Liên đoàn Lao động Việt Nam,Thái Kỳ Tương sinh,Ủy viên Bộ Chính trị ,bà con đồng bào,lãnh đạo thành phố Hồ Chí Minh thăm,Đoàn thanh niên,Tổ quốc Việt Nam thành phố Hồ Chí Minh Trần Kim Yến,đất nước ta,xã Lạc Thành,Huân chương kháng chiến hạng B, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên,Trọng cám kết,quà Tết,huyện Điện Bàn,Tết,huyện Gò Dầu,miền tổ quốc,huyện Đức Trọng,kỷ niệm đồng chí,Tết vui tươi","và chuẩn bị bước vào năm 2023 với niềm tin mới, khí thế mới để chúng ta cùng vượt qua những cái khó khăn, thử thách, gặp nhiều may mắn trong cuộc sống."
83,00:10:37.920,00:10:48.840,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Những hộ nghèo, những hộ khó khăn thì vượt qua cái thời khắc khó khăn để vươn lên, những hộ khá giàu thì tiếp tục khá dài nữa."
84,00:10:48.840,00:10:54.920,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Để góp phần xây dựng quê hương, đất nước chúng ta ngày càng phát triển, chất lượng sống của người dân chúng ta ngày càng tăng lên."
85,00:10:54.920,00:10:59.240,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Nhưng chị tích cổ truyền của dân tộc, Ủy viên Bộ Chính trị, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên và đoàn công tác đã trao tặng 420 suất quà Tết cho các hộ nghèo, hộ có hoàn cảnh khó khăn của địa phương."
86,00:10:59.240,00:11:09.240,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Nguồn kinh phí được trích từ Quỹ Vì người nghèo Trung ương, nguồn hỗ trợ của Tổng Liên đoàn Lao động Việt Nam, nguồn từ Bộ Lao động Thương binh và Xã hội và nguồn từ Quỹ vì người nghèo thành phố Hồ Chí Minh."
87,00:11:09.240,00:11:13.400,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Nhân dân huyện Đức Trọng vinh dự khi được đoàn công tác của Trung ương và lãnh đạo thành phố Hồ Chí Minh đến thăm, tặng quà."
88,00:11:13.400,00:11:18.040,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu",Đây là một tình cảm hết sức quý báu và sự sẻ chia với bà con đồng bào ở khắp mọi miền tổ quốc mỗi khi tết đến xuân về.
89,00:11:18.040,00:11:23.800,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu",Cảm ơn tình cảm của thành phố Chí Minh đi.
90,00:11:23.800,00:11:30.240,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Chị Trọng xin cám kết là tiếp tục để làm cái chương trình lắm, nghe tin và không bỏ ra 6 tam 6."
91,00:11:30.240,00:11:34.760,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Đoàn cũng đã đến thăm, chúc Tết Mẹ Việt Nam anh hùng Thái Thị Tương."
92,00:11:34.760,00:11:38.920,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Đồng chí Nguyễn Văn Ninh cùng các đại biểu trong đoàn đã ân cần thăm hỏi sức khỏe, chúc mẹ luôn khỏe mạnh, sống lâu, sống vui với con cháu và làm điểm tựa để con cháu noi theo, đóng góp xây dựng quê hương, đất nước ngày càng giàu đẹp hơn."
93,00:11:38.920,00:11:45.120,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Mẹ Thái Kỳ Tương sinh năm 1930, nguyên quán tại xã Lạc Thành, huyện Điện Bàn, tỉnh Quảng Nam."
94,00:11:45.120,00:11:50.000,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Từ năm 1943, mẹ đã tham gia vào hoạt động cách mạng cùng với Đoàn thanh niên của thôn và xã."
95,00:11:50.000,00:11:55.400,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Năm 1950, mẹ lập gia đình và cùng chồng tiếp tục tham gia nuôi gấu giúp đỡ cách mạng, sinh được 5 người con."
96,00:11:55.400,00:12:01.000,"thành phố Hồ Chí Minh và Công ty Tổng công ty Điện lực thành phố Hồ Chí Minh,Ủy ban Mặt trận,chất độc da cam,mặt trận thành phố,dịp tết,gia đình chính sách,Mặt trận Tổ quốc quận ,Mặt trận Tổ Quốc Việt Nam thành phố Hồ Chí Minh, huyện VÀ,bà con nhân dân,Thành Phố Thủ Đức,địa bàn huyện Gò Dầu","Sau đó, đoàn đã đến thăm thương binh 1 / 4 Phạm Văn Nhật."
97,00:12:01.000,00:12:05.800,"Kỹ thuật thành phố Hồ Chí Minh,Kỹ thuật thành phố Hồ Chí Minh đóng góp,đội ngũ trí thức,Nam Bộ,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Hải,Ủy ban nhân dân,thành phố Hồ Chí Minh,thành phố Thủ Đức,thành phố Hồ Chí Minh Phan Văn Mãi,năm 2040,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Mãi,kinh tế xã hội thành phố,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh,thứ hai con người,lãnh đạo thành phố Hồ Chí Minh,Thủ Đức,Hội thành viên,Huyện thành phố Thủ Đức,hệ thống cơ sở dữ liệu,cái Liên Hiệp Hội,Thủ Đông,quy hoạch thành phố,Trung ương Đảng,Kỹ thuật thành phố Hồ Chí Minh lắng nghe,phía Nam,Chí Minh ghi nhận,Ủy ban nhân dân thành phố,Ủy ban Dân thành phố,đặt hàng thứ hai thành phố,đồng chí Phan Văn Hải,Bí thư Thường trực,khu vực phía Nam,nhà khoa học hiện","Ông Nhật sinh năm một ngàn chín trăm năm mươi ba, quê quán ở Duy Tiên, Hà Nam."
98,00:12:05.800,00:12:24.760,"Kỹ thuật thành phố Hồ Chí Minh,Kỹ thuật thành phố Hồ Chí Minh đóng góp,đội ngũ trí thức,Nam Bộ,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Hải,Ủy ban nhân dân,thành phố Hồ Chí Minh,thành phố Thủ Đức,thành phố Hồ Chí Minh Phan Văn Mãi,năm 2040,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Mãi,kinh tế xã hội thành phố,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh,thứ hai con người,lãnh đạo thành phố Hồ Chí Minh,Thủ Đức,Hội thành viên,Huyện thành phố Thủ Đức,hệ thống cơ sở dữ liệu,cái Liên Hiệp Hội,Thủ Đông,quy hoạch thành phố,Trung ương Đảng,Kỹ thuật thành phố Hồ Chí Minh lắng nghe,phía Nam,Chí Minh ghi nhận,Ủy ban nhân dân thành phố,Ủy ban Dân thành phố,đặt hàng thứ hai thành phố,đồng chí Phan Văn Hải,Bí thư Thường trực,khu vực phía Nam,nhà khoa học hiện","Trước năm 1975, ông đi bộ đội tham gia kháng chiến chống Mỹ."
99,00:12:24.760,00:12:30.920,"Kỹ thuật thành phố Hồ Chí Minh,Kỹ thuật thành phố Hồ Chí Minh đóng góp,đội ngũ trí thức,Nam Bộ,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Hải,Ủy ban nhân dân,thành phố Hồ Chí Minh,thành phố Thủ Đức,thành phố Hồ Chí Minh Phan Văn Mãi,năm 2040,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Mãi,kinh tế xã hội thành phố,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh,thứ hai con người,lãnh đạo thành phố Hồ Chí Minh,Thủ Đức,Hội thành viên,Huyện thành phố Thủ Đức,hệ thống cơ sở dữ liệu,cái Liên Hiệp Hội,Thủ Đông,quy hoạch thành phố,Trung ương Đảng,Kỹ thuật thành phố Hồ Chí Minh lắng nghe,phía Nam,Chí Minh ghi nhận,Ủy ban nhân dân thành phố,Ủy ban Dân thành phố,đặt hàng thứ hai thành phố,đồng chí Phan Văn Hải,Bí thư Thường trực,khu vực phía Nam,nhà khoa học hiện",Ông được tặng Huân chương kháng chiến hạng B tại nhà riêng.
