Scene number,Start,End,Keywords,Description
67,00:13:19.600,00:13:23.920,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
68,00:13:23.920,00:13:28.200,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
69,00:13:28.200,00:13:32.840,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
70,00:13:32.840,00:13:37.040,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
71,00:13:37.040,00:13:42.200,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
72,00:13:42.200,00:13:48.640,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
73,00:13:48.640,00:14:02.920,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
74,00:14:02.920,00:14:07.840,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
75,00:14:07.840,00:14:14.600,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
76,00:14:14.600,00:14:19.200,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
77,00:14:19.200,00:14:23.600,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
78,00:14:23.600,00:14:28.320,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
79,00:14:28.320,00:14:33.440,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
80,00:14:33.440,00:14:38.000,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
81,00:14:38.000,00:14:42.520,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
82,00:14:42.520,00:14:50.640,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
83,00:14:50.640,00:14:57.760,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","trong không khí trang nghiêm, ấm áp, chân tình của buổi họp mặt, ông Phan Văn Hun không khỏi xúc động khi những dòng ký ức sâu đậm của ngày 29 Tết Mậu Thân 1968."
